Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00     48.33     0.00        1     0.00     0.00  boundary_t::_clone(xsd::cxx::tree::flags, xsd::cxx::tree::_type*) const
  0.00     48.33     0.00        1     0.00     0.00  XMLArgument<2ul>::createAdditionalParticle(ParticleContainer<2ul>&) const
  0.00     48.33     0.00        1     0.00     0.00  XMLArgument<2ul>::toString[abi:cxx11]() const
  0.00     48.33     0.00        1     0.00     0.00  Argument<2ul>::toString[abi:cxx11]() const
  0.00     48.33     0.00        1     0.00     0.00  std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<spdlog::logger> >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<spdlog::logger> > >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_rehash(unsigned long, unsigned long const&)
  0.00     48.33     0.00        1     0.00     0.00  std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::tuple<bool, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::variant<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, double> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::tuple<bool, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::variant<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, double> > > >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_Scoped_node::~_Scoped_node() [clone .lto_priv.0]
  0.00     48.33     0.00        1     0.00     0.00  std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::tuple<bool, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::variant<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, double> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::tuple<bool, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::variant<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, double> > > >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::tuple<bool, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::variant<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, double> > >, true>*, unsigned long) [clone .constprop.0]
  0.00     48.33     0.00        1     0.00     0.00  std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::tuple<bool, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::variant<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, double> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::tuple<bool, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::variant<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, double> > > >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::~_Hashtable() [clone .lto_priv.0]
  0.00     48.33     0.00        1     0.00     0.00  std::filesystem::__cxx11::path::~path() [clone .lto_priv.0]
  0.00     48.33     0.00        1     0.00     0.00  std::_Tuple_impl<1ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::variant<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, double> >::_Tuple_impl<char const (&) [1], char const (&) [1], void>(char const (&) [1], char const (&) [1])
  0.00     48.33     0.00        1     0.00     0.00  Halo<2ul>* std::__uninitialized_copy<false>::__uninit_copy<Halo<2ul> const*, Halo<2ul>*>(Halo<2ul> const*, Halo<2ul> const*, Halo<2ul>*)
  0.00     48.33     0.00        1     0.00     0.00  Boundary<2ul>* std::__uninitialized_copy<false>::__uninit_copy<Boundary<2ul> const*, Boundary<2ul>*>(Boundary<2ul> const*, Boundary<2ul> const*, Boundary<2ul>*)
  0.00     48.33     0.00        1     0.00     0.00  std::_Sp_counted_ptr_inplace<spdlog::sinks::basic_file_sink<std::mutex>, std::allocator<spdlog::sinks::basic_file_sink<std::mutex> >, (__gnu_cxx::_Lock_policy)2>::_M_destroy()
  0.00     48.33     0.00        1     0.00     0.00  std::_Sp_counted_ptr_inplace<spdlog::sinks::basic_file_sink<std::mutex>, std::allocator<spdlog::sinks::basic_file_sink<std::mutex> >, (__gnu_cxx::_Lock_policy)2>::_M_dispose()
  0.00     48.33     0.00        1     0.00     0.00  std::_Sp_counted_ptr_inplace<spdlog::sinks::ansicolor_stderr_sink<spdlog::details::console_mutex>, std::allocator<spdlog::sinks::ansicolor_stderr_sink<spdlog::details::console_mutex> >, (__gnu_cxx::_Lock_policy)2>::_M_destroy()
  0.00     48.33     0.00        1     0.00     0.00  std::_Sp_counted_ptr_inplace<spdlog::sinks::ansicolor_stderr_sink<spdlog::details::console_mutex>, std::allocator<spdlog::sinks::ansicolor_stderr_sink<spdlog::details::console_mutex> >, (__gnu_cxx::_Lock_policy)2>::_M_dispose()
  0.00     48.33     0.00        1     0.00     0.00  std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::tuple<bool, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::variant<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, double> > >::pair<char const (&) [9], true>(char const (&) [9], std::tuple<bool, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::variant<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, double> > const&)
  0.00     48.33     0.00        1     0.00     0.00  std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::tuple<bool, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::variant<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, double> > >::~pair() [clone .lto_priv.0]
  0.00     48.33     0.00        1     0.00     0.00  std::__detail::_Map_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<spdlog::logger> >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<spdlog::logger> > >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true>, true>::operator[](std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&)
  0.00     48.33     0.00        1     0.00     0.00  std::__detail::_Map_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<spdlog::logger> >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<spdlog::logger> > >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true>, true>::operator[](std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00     48.33     0.00        1     0.00     0.00  std::__detail::__variant::__gen_vtable_impl<std::__detail::__variant::_Multi_array<std::__detail::__variant::__variant_cookie (*)(std::__detail::__variant::__variant_construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, double, std::__detail::__variant::_Move_ctor_base<false, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, double>&, std::__detail::__variant::_Move_ctor_base<false, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, double> >(std::__detail::__variant::_Move_ctor_base<false, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, double>&, std::__detail::__variant::_Move_ctor_base<false, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, double>&&)::{lambda(auto:1&&)#1}&&, std::variant<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, double>&&)>, std::integer_sequence<unsigned long, 0ul> >::__visit_invoke(std::__detail::__variant::__variant_construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, double, std::__detail::__variant::_Move_ctor_base<false, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, double>&, std::__detail::__variant::_Move_ctor_base<false, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, double> >(std::__detail::__variant::_Move_ctor_base<false, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, double>&, std::__detail::__variant::_Move_ctor_base<false, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, double>&&)::{lambda(auto:1&&)#1}&&, std::variant<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, double>&&)
  0.00     48.33     0.00        1     0.00     0.00  std::__detail::__variant::__gen_vtable_impl<std::__detail::__variant::_Multi_array<std::__detail::__variant::__variant_idx_cookie (*)(std::__detail::__variant::_Move_assign_base<false, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, double>::operator=(std::__detail::__variant::_Move_assign_base<false, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, double>&&)::{lambda(auto:1&&, auto:2)#1}&&, std::variant<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, double>&)>, std::integer_sequence<unsigned long, 0ul> >::__visit_invoke(std::__detail::__variant::_Move_assign_base<false, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, double>::operator=(std::__detail::__variant::_Move_assign_base<false, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, double>&&)::{lambda(auto:1&&, auto:2)#1}&&, std::variant<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, double>&)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2021 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 0.02% of 48.33 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]    100.0    2.02   46.31                 MDSimulation<LinkedCell<LennardJones, 2ul, true>, 2ul>::performSimulation(OutputWriter<2ul>&, ParticleContainer<2ul>&, Argument<2ul>&) [1]
               44.54    0.00   20000/20000       LinkedCell<LennardJones, 2ul, true>::performUpdate(ParticleContainer<2ul>&) const [2]
                1.77    0.00   20000/20000       LinkedCellContainer<2ul>::updateCells() [3]
                0.00    0.00   20000/20000       std::vector<Particle<2ul>, std::allocator<Particle<2ul> > >::_M_erase(__gnu_cxx::__normal_iterator<Particle<2ul>*, std::vector<Particle<2ul>, std::allocator<Particle<2ul> > > >, __gnu_cxx::__normal_iterator<Particle<2ul>*, std::vector<Particle<2ul>, std::allocator<Particle<2ul> > > >) [13]
                0.00    0.00     167/167         DummyWriter<2ul>::writeFile(int) [26]
                0.00    0.00      20/20          Thermostat<2ul>::applyThermostat(ParticleContainer<2ul>&) [36]
                0.00    0.00       7/8217        void std::vector<Particle<2ul>*, std::allocator<Particle<2ul>*> >::_M_realloc_insert<Particle<2ul>* const&>(__gnu_cxx::__normal_iterator<Particle<2ul>**, std::vector<Particle<2ul>*, std::allocator<Particle<2ul>*> > >, Particle<2ul>* const&) [15]
