iteration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
42000,0.00000,1.66667,0.00000,1.66667,0.430556,0.509259,0.574074,0.555556,0.634259,0.513889,0.564815,0.513889,0.652778,0.629630,0.537037,0.657407,0.527778,0.583333,0.615741,0.569444,0.662037,0.587963,0.615741,0.611111,0.564815,0.560185,0.643519,0.662037,0.555556,0.578704,0.578704,0.574074,0.537037,0.550926,0.652778,0.537037,0.574074,0.537037,0.620370,0.532407,0.601852,0.518519,0.546296,0.541667,0.134259,1.66667,0.00000,1.66667,0.00000,0.00000
43000,0.00000,1.66667,0.00000,1.66667,0.324074,0.615741,0.509259,0.546296,0.546296,0.560185,0.546296,0.611111,0.578704,0.685185,0.657407,0.574074,0.601852,0.615741,0.569444,0.615741,0.550926,0.606481,0.546296,0.606481,0.615741,0.638889,0.629630,0.537037,0.615741,0.606481,0.583333,0.592593,0.546296,0.592593,0.597222,0.601852,0.578704,0.532407,0.611111,0.592593,0.532407,0.518519,0.504630,0.578704,0.0740741,1.66667,0.00000,1.66667,0.00000,0.00000
44000,0.00000,1.66667,0.00000,1.66667,0.379630,0.560185,0.583333,0.560185,0.541667,0.620370,0.546296,0.601852,0.523148,0.685185,0.550926,0.625000,0.550926,0.587963,0.587963,0.587963,0.597222,0.592593,0.569444,0.587963,0.578704,0.625000,0.611111,0.587963,0.560185,0.587963,0.638889,0.555556,0.587963,0.527778,0.546296,0.578704,0.587963,0.574074,0.527778,0.569444,0.592593,0.532407,0.569444,0.694444,0.0740741,1.66667,0.00000,1.66667,0.00000,0.00000
45000,0.00000,1.66667,0.00000,1.66667,0.337963,0.541667,0.574074,0.578704,0.472222,0.587963,0.555556,0.629630,0.574074,0.546296,0.574074,0.597222,0.620370,0.620370,0.527778,0.601852,0.611111,0.634259,0.569444,0.620370,0.592593,0.643519,0.564815,0.587963,0.601852,0.583333,0.606481,0.555556,0.597222,0.583333,0.629630,0.537037,0.629630,0.555556,0.555556,0.564815,0.569444,0.537037,0.569444,0.606481,0.101852,1.66667,0.00000,1.66667,0.00000,0.00000
46000,0.00000,1.66667,0.00000,1.66667,0.300926,0.546296,0.546296,0.532407,0.564815,0.643519,0.550926,0.504630,0.620370,0.537037,0.597222,0.583333,0.648148,0.611111,0.643519,0.523148,0.657407,0.509259,0.657407,0.601852,0.597222,0.587963,0.606481,0.601852,0.652778,0.537037,0.652778,0.625000,0.587963,0.541667,0.555556,0.555556,0.583333,0.560185,0.592593,0.629630,0.500000,0.550926,0.486111,0.699074,0.0648148,1.66667,0.00000,1.66667,0.00000,0.00000
47000,0.00000,1.66667,0.00000,1.66667,0.333333,0.555556,0.546296,0.546296,0.587963,0.574074,0.555556,0.611111,0.611111,0.550926,0.587963,0.592593,0.601852,0.574074,0.671296,0.569444,0.597222,0.625000,0.578704,0.546296,0.560185,0.606481,0.652778,0.629630,0.597222,0.513889,0.597222,0.583333,0.611111,0.625000,0.620370,0.518519,0.620370,0.560185,0.574074,0.537037,0.500000,0.532407,0.564815,0.638889,0.0879630,1.66667,0.00000,1.66667,0.00000,0.00000
48000,0.00000,1.66667,0.00000,1.66667,0.333333,0.481481,0.620370,0.532407,0.620370,0.564815,0.555556,0.662037,0.509259,0.583333,0.592593,0.560185,0.560185,0.555556,0.643519,0.587963,0.601852,0.620370,0.592593,0.606481,0.615741,0.685185,0.597222,0.601852,0.615741,0.546296,0.574074,0.675926,0.583333,0.513889,0.597222,0.546296,0.620370,0.509259,0.597222,0.500000,0.564815,0.550926,0.509259,0.694444,0.0648148,1.66667,0.00000,1.66667,0.00000,0.00000
49000,0.00000,1.66667,0.00000,1.66667,0.282407,0.500000,0.592593,0.490741,0.578704,0.537037,0.648148,0.574074,0.504630,0.648148,0.606481,0.578704,0.634259,0.578704,0.625000,0.587963,0.587963,0.643519,0.587963,0.620370,0.555556,0.587963,0.652778,0.578704,0.578704,0.564815,0.629630,0.518519,0.629630,0.601852,0.601852,0.652778,0.555556,0.601852,0.574074,0.518519,0.541667,0.592593,0.523148,0.601852,0.0787037,1.66667,0.00000,1.66667,0.00000,0.00000
50000,0.00000,1.66667,0.00000,1.66667,0.356481,0.541667,0.537037,0.555556,0.490741,0.587963,0.500000,0.564815,0.611111,0.518519,0.657407,0.523148,0.564815,0.587963,0.657407,0.597222,0.555556,0.625000,0.578704,0.638889,0.648148,0.648148,0.648148,0.541667,0.606481,0.611111,0.671296,0.560185,0.574074,0.564815,0.615741,0.629630,0.578704,0.574074,0.546296,0.537037,0.546296,0.583333,0.537037,0.587963,0.0879630,1.66667,0.00000,1.66667,0.00000,0.00000
51000,0.00000,1.66667,0.00000,1.66667,0.314815,0.583333,0.555556,0.550926,0.486111,0.601852,0.504630,0.592593,0.546296,0.583333,0.574074,0.583333,0.606481,0.606481,0.601852,0.564815,0.643519,0.648148,0.546296,0.666667,0.574074,0.620370,0.583333,0.638889,0.578704,0.620370,0.513889,0.657407,0.527778,0.601852,0.592593,0.537037,0.629630,0.629630,0.537037,0.555556,0.555556,0.606481,0.509259,0.648148,0.0694444,1.66667,0.00000,1.66667,0.00000,0.00000
